  4574142 DSCT              0.7592  0.0295  8483   304 0.48 1.1852  0.043
  4575908 DSCT              0.5096  0.0193  7640   270 0.60 1.1345  0.043
  4580484 DSCT              0.6167  0.0147  7531   277 0.61 1.1624  0.042
  4585982 GDORS             0.8186  0.0153  7033   294 0.60 0.8400  0.042
  4587528 DSCT              0.9403  0.0243  8280   286 0.48 1.4329  0.042
  4588073 DSCT              0.3067  0.0154  7290   271 0.94 1.9908  0.045
  4641555 DSCT              0.5086  0.1588  7057   246 0.68 1.6917  0.116
  4647763 DSCT              1.8921  0.0292  7033   140 0.23 1.0889  0.041
  4648848 DSCT              1.7531  0.0332  8871   326 0.24 1.1644  0.042
  4649476 DSCT              2.9214  0.0428  8471   297 0.16 1.2985  0.041
  4650137 GDORS/ROT         0.6842  0.0267  6984   247 0.48 1.2322  0.043
  4650563 GDORS             0.6683  0.0179  7182   279 0.48 0.9922  0.042
  4658336 DSCT              0.6485  0.0148  7175   303 0.44 1.0111  0.042
  4658442 GDORM             0.7283  0.0159  7266   274 0.42 0.9652  0.042
  4659837 GDORM             2.6203  0.0282  6797   190 0.13 0.8203  0.041
  4661223 GDORA             1.8057  0.0240  7261   264 0.20 0.8009  0.041
  4661660 DSCT              0.4825  0.0182  8136   286 0.49 1.3314  0.043
  4662336 DSCT              0.6458  0.0202  7368   271 0.45 1.2080  0.042
  4668993 GDORM             0.7128  0.0282  7152   273 0.52 1.1689  0.043
  4670388 DSCT              0.6660  0.0242  7896   272 0.56 1.6638  0.043
  4670846 DSCT              1.3348  0.0235  8422   296 0.36 1.0248  0.041
  4671225 DSCT              1.5575  0.0545  7800   303 0.24 1.6204  0.043
  4672176 GDORS             0.7025  0.0174  6723   225 0.56 0.9583  0.042
  4677446 DSCT              0.9358  0.0288  9272   348 0.47 1.6729  0.042
  4677684 DSCT              0.8902  0.0355  8001   280 0.49 2.0979  0.043
  4679528 DSCT              1.4843  0.0278  7590   269 0.30 1.0050  0.042
  4679562 DSCT/ROT          0.5923  0.0148  7579   266 0.73 1.3271  0.042
  4680002 DSCT              0.5538  0.0146  6955   341 0.76 1.3115  0.042
  4680338 GDORA             0.8475  0.0145  7703   272 0.61 0.9262  0.041
  4726268 DSCT              1.0727  0.0255  6732   199 0.48 1.5908  0.042
  4727286 GDORA             0.8551  0.0186  6865   216 0.61 1.0323  0.042
  4737720 DSCT              0.9605  0.0367  7903   273 0.44 1.5202  0.043
  4740125 DSCT/ROT          1.0422  0.0253  7602   265 0.39 1.2044  0.042
  4749989 DSCT/ROT          4.2468  0.0244  7320   238 0.17 0.9778  0.041
  4756040 DSCT              0.7698  0.0178  7758   267 0.43 0.9746  0.042
  4756171 DSCT              0.6821  0.0275  6033   156 0.45 1.5417  0.043
  4757997 GDORM             1.5116  0.0255  6979   217 0.26 1.0859  0.041
  4758316 GDORA             2.3286  0.0252  7127   248 0.19 0.7873  0.041
  4761183 GDORS             0.8675  0.0253  7141   282 0.47 0.9398  0.042
  4763381 DSCT              0.6526  0.0230  7700   268 0.57 1.2665  0.043
  4764008 DSCT              0.3571  0.0198  7997   274 0.70 1.5355  0.045
  4768668 DSCT              0.6150  0.0282  7839   271 0.69 1.6845  0.044
  4768677 DSCT              1.0558  0.0331  8503   308 0.46 1.5877  0.042
  4768919 DSCT              0.2910  0.0144  6657   270 0.88 2.0499  0.044
  4773851 DSCT/ROT          0.8254  0.0241  7981   273 0.63 1.4069  0.042
  4814686 DSCT              1.1784  0.0213  6943   228 0.48 1.2684  0.041
  4824290 DSCT              0.9952  0.0215  7141   282 0.46 0.9462  0.042
  4826031 GDORS             1.2237  0.0317  6867   217 0.36 0.8491  0.042
  4832225 GDORM             2.2355  0.1551  9363   350 0.18 1.7326  0.048
  4840401 GDORM             0.5991  0.0308  5196   119 0.44 1.8152  0.045
  4840675 DSCT/ROT          3.6784  0.0336  7252   266 0.17 0.9585  0.041
  4842057 GDORS/GDORA       1.2922  0.0238  7079   272 0.34 0.7711  0.041
  4842166 DSCT              0.7808  0.0250  7432   270 0.41 1.0951  0.042
  4843037 GDORS/GDORA       0.7418  0.0201  6746   210 0.42 0.9971  0.042
  4846809 GDORS             1.1461  0.0303  7280   274 0.33 0.9626  0.042
  4847371 DSCT              2.8234  0.0340  6745   236 0.15 0.9509  0.041
  4847411 DSCT              3.3178  0.0320  6707   231 0.20 1.0150  0.041
  4847691 GDORS             1.7420  0.0335  6702   230 0.24 1.0230  0.042
  4848216 DSCT              0.8502  0.0214  6989   257 0.45 1.3848  0.042
  4851881 GDORM             0.8291  0.0169  7496   279 0.50 0.8764  0.042
  4852661 DSCT              0.6866  0.0141  8115   283 0.57 1.0471  0.042
  4856630 DSCT              1.2715  0.0284  7489   269 0.40 1.2728  0.042
  4857064 GDORS             1.2868  0.0225  7219   277 0.39 0.8833  0.041
  4859790 GDORA             1.1556  0.2128  6725   192 0.43 0.8925  0.076
  4860444 DSCT              0.7727  0.0276  7413   270 0.65 1.6069  0.043
  4860458 GDORM             0.5974  0.0186  7142   305 0.74 1.2476  0.042
  4862968 DSCT              0.8667  0.0260  7136   292 0.56 1.0218  0.042
  4863077 DSCT              1.2893  0.0485  7659   267 0.43 1.4011  0.043
  4902475 DSCT              0.3553  0.0141  7316   274 0.67 1.5234  0.043
  4903473 DSCT              0.6337  0.0190  6928   265 0.68 1.1898  0.042
  4904182 GDORS             1.1102  0.0239  6796   212 0.49 0.8566  0.042
  4919344 DSCT              0.7012  0.0148  7458   272 0.48 1.0758  0.042
  4919818 DSCT              2.3679  0.0256  7462   267 0.18 0.9436  0.041
  4920125 DSCT              1.9404  0.0325  7770   272 0.21 0.9698  0.041
  4927383 GDORM             0.7457  0.0159  7640   266 0.40 0.8663  0.042
  4927495 DSCT/EB           0.4117  0.0150  7604   266 0.48 1.4424  0.043
  4927985 DSCT              0.4899  0.0504  7709   269 0.46 1.3938  0.054
  4930550 DSCT              0.6501  0.0186  7652   269 0.44 0.9587  0.042
  4930578 DSCT              0.7305  0.0260  7069   250 0.42 1.2719  0.043
  4932276 GDORS             1.0078  0.0270  6881   294 0.39 0.9926  0.042
  4932361 DSCT/MAIA/ROT     0.0851  0.0420 11250   436 0.56 2.1701  0.177
  4932417 GDORS             0.8962  0.0182  7128   284 0.47 0.8720  0.042
  4932657 DSCT/ROT          0.3267  0.0239  8071   277 0.54 1.8514  0.048
  4932691 GDORM/EB          0.5051  0.0152  7253   275 0.50 1.2321  0.042
  4934767 GDORS             0.6377  0.0464  9866   359 0.49 2.1103  0.048
  4936524 DSCT              0.6930  0.0202  7610   265 0.50 1.1705  0.042
  4937435 DSCT              0.4365  0.0241  7947   277 0.60 1.7530  0.045
  4937512 DSCT              0.7736  0.0139  6660   202 0.48 1.0696  0.041
  4937872 DSCT              0.4598  0.0154  7949   280 0.60 1.3370  0.043
  4938281 DSCT              0.9353  0.0242  8004   278 0.45 0.9897  0.042
  4940217 GDORS             0.7120  0.0138  6893   264 0.54 0.9968  0.042
  4945346 DSCT              0.7187  0.0201  7595   267 0.64 1.0240  0.042
  4946956 DSCT              1.1039  0.0262  7141   280 0.43 0.9452  0.042
  4947130 DSCT/ROT          0.7537  0.0446  6978   268 0.65 1.1472  0.046
  4951030 GDORS             0.9001  0.0203  7181   285 0.53 0.8513  0.042
  4952246 GDOR/EB           0.9124  0.0365  6962   266 0.55 1.2556  0.043
  4952341 DSCT              0.6844  0.0190  7516   273 0.72 1.0554  0.042
  4989900 DSCT              4.1203  0.0361  8400   281 0.14 1.9954  0.041
  5008954 DSCT/ROT          0.8552  0.0222  7176   276 0.42 1.0958  0.042
  5018590 GDORS             4.1731  0.0290  6900   204 0.18 0.7788  0.041
  5019234 DSCT              0.5201  0.0225  9010   331 0.48 1.2403  0.044
  5019263 GDORS             0.8731  0.0154  6974   213 0.41 0.8507  0.041
  5019567 DSCT              0.6663  0.0247  7444   271 0.45 1.5894  0.043
  5020065 DSCT              0.3797  0.0201  6930   237 0.53 1.2342  0.045
  5021329 GDORS             1.2120  0.0241  7178   279 0.33 0.8626  0.042
  5021374 GDORA             1.3121  0.0238  6951   231 0.35 1.0568  0.041
  5022451 DSCT              0.1981  0.0681  8017   279 0.61 0.7786  0.126
  5023338 DSCT              0.5767  0.0141  7580   266 0.52 1.2154  0.042
  5024084 GDORA             0.3395  0.0181  6587   191 0.62 1.1539  0.045
  5024455 GDORM             0.5087  0.0394  6900   283 0.56 0.7657  0.049
  5025234 GDOR              0.6134  0.1150  6594   188 0.53 1.1710  0.077
  5025464 GDORS             0.9135  0.0165  7475   272 0.50 0.8823  0.041
  5031804 GDORM             0.8506  0.0248  6712   220 0.56 1.1029  0.042
  5034039 DSCT              1.0369  0.0339  7362   274 0.46 0.9574  0.043
  5036037 DSCT              1.1557  0.0489  7788   272 0.44 1.3159  0.044
  5036493 DSCT              0.7073  0.0301  8108   281 0.69 1.4545  0.044
  5037681 GDORS             0.6778  0.0187  6773   334 0.71 1.0629  0.042
  5037710 GDORS             0.6405  0.0188  7712   266 0.74 1.0294  0.042
  5038228 DSCT              1.3362  0.0305  6888   210 0.41 1.2482  0.042
  5038469 DSCT              0.8009  0.0313  8824   331 0.65 1.5498  0.043
  5038548 GDORS             1.1381  0.0348  7140   264 0.45 0.8987  0.042
  5040435 GDORS             0.8358  0.0157  6698   232 0.64 1.0230  0.042
  5042785 DSCT              1.7883  0.0369  7292   271 0.31 0.9201  0.042
  5042993 GDORS             1.5388  0.0213  6957   233 0.29 0.9606  0.041
  5080290 DSCT              1.6565  0.0248  5061    86 0.30 1.7851  0.041
  5092684 GDORS             0.7131  0.0155  7127   277 0.50 0.9360  0.042
  5097278 DSCT              1.6728  0.0231  7304   276 0.25 0.9889  0.041
  5105754 GDORA             1.8835  0.0282  7235   277 0.17 0.8426  0.041
  5107801 GDORA             0.4176  0.0246  6823   217 0.51 0.9995  0.046
  5108514 DSCT              0.3186  0.0232  6955   277 0.55 1.4906  0.048
  5110038 GDORM             0.6486  0.0161  7330   278 0.47 0.8648  0.042
  5111801 GDORS             2.7334  0.0250  6609   217 0.14 1.1719  0.041
  5112705 DSCT              0.3257  0.0176  6254   187 0.62 1.3117  0.045
  5113557 DSCT             16.4684  0.8019  7077   259 0.23 1.1000  0.044
  5113797 GDORS/ROT         2.2604  0.0503  8100   286 0.22 1.6226  0.042
  5115637 GDORM             0.7237  0.0167  7116   316 0.55 0.9420  0.042
  5115778 GDORM             0.7824  0.0170  6988   267 0.53 1.0406  0.042
  5119143 DSCT              0.4906  0.0287  6534   304 0.73 1.8465  0.046
  5120165 DSCT              0.8926  0.0293  7869   269 0.50 1.0471  0.043
  5123889 DSCT              1.0929  0.0239  7246   273 0.46 1.0703  0.042
  5125048 DSCT              0.9571  0.0259  6695   182 0.46 1.3273  0.042
  5130650 DSCT/ROT          0.8731  0.0214  7278   267 0.57 1.2374  0.042
  5130890 GDORS             0.4470  0.0262  9161   337 0.89 2.2194  0.046
  5166960 DSCT/ROT          0.8663  0.0216  7131   265 0.60 1.4021  0.042
  5168634 DSCT              0.4238  0.0176  6953   247 0.75 1.3260  0.043
  5174492 DSCT              0.7390  0.0228  8409   311 0.61 1.5994  0.042
  5174920 DSCT/ROT          1.1310  0.0218  8037   283 0.43 1.3129  0.042
  5176531 DSCT              0.6090  0.0219  7786   270 0.59 1.3590  0.043
  5177020 DSCT              0.6297  0.0145  7624   268 0.58 1.2117  0.042
  5179602 GDORS             1.6125  0.0211  7042   236 0.27 0.9369  0.041
  5179979 DSCT              1.0507  0.0243  6969   230 0.39 0.9303  0.042
  5180796 DSCT              1.1840  0.0292  7590   264 0.35 1.7934  0.042
  5196787 DSCT              1.1920  0.0234  7247   282 0.33 1.0114  0.042
  5196851 DSCT              0.8253  0.0249  7045   233 0.41 1.2170  0.042
  5197256 DSCT/ROT          0.7500  0.0301  7753   271 0.43 1.9027  0.043
  5198337 DSCT              0.5798  0.0155  6827   237 0.50 1.1557  0.042
  5200084 DSCT/ROT          3.7064  0.0296  7900   265 0.20 1.1836  0.041
  5200521 DSCT              0.4584  0.0246  5306   129 0.59 2.2965  0.045
  5202905 DSCT              1.2086  0.0295  8150   285 0.37 0.9596  0.042
  5206767 DSCT/ROT          0.4274  0.0235  7617   271 0.77 1.6635  0.045
  5207238 GDORM             0.7249  0.0209  7297   276 0.63 1.0065  0.042
  5209712 DSCT              0.9195  0.0359  8500   309 0.52 1.6955  0.043
  5209910 DSCT              0.8516  0.0268  7064   255 0.60 1.2509  0.042
  5210153 GDORM             0.7494  0.0180  7093   303 0.66 0.9280  0.042
  5212696 DSCT              0.7937  0.0162  7622   267 0.65 1.0084  0.042
  5213157 GDORM             1.6819  0.4391  8457   300 0.32 0.8311  0.100
  5213221 GDORS             1.0849  0.0209  6916   223 0.47 0.7993  0.042
  5219533 DSCT              2.0289  0.0282  7553   269 0.27 1.7038  0.041
  5220979 DSCT              0.9309  0.0141  7171   284 0.58 0.8599  0.041
  5253740 DSCT              1.1509  0.0257  7145   263 0.48 0.9542  0.042
  5256372 GDORS             3.2334  0.0280  6821   200 0.15 1.0584  0.041
  5265699 DSCT              1.1406  0.0239  7214   274 0.39 0.9401  0.042
  5267421 GDORA/ROT         1.6363  0.0204  7151   279 0.27 0.8535  0.041
  5267867 DSCT              0.5863  0.0220  7317   276 0.54 1.7187  0.043
  5271224 DSCT/ROT          0.6242  0.0184  7167   285 0.50 1.1658  0.042
  5271803 GDORS             0.6777  0.0178  7204   283 0.49 0.9491  0.042
  5272524 GDORS             0.9244  0.0166  6816   199 0.51 0.9220  0.041
  5272590 DSCT/ROT          0.8694  0.0152  7099   274 0.41 0.9256  0.041
  5272673 DSCT              2.8542  0.2280  7260   269 0.15 0.8842  0.050
  5273625 GDORM             0.7209  0.0368  6774   216 0.46 1.2893  0.045
  5281281 DSCT              0.8220  0.0289  7581   268 0.39 1.6878  0.043
  5286045 GDORM/EB          0.4905  0.0161  6803   199 0.53 1.0588  0.043
  5287619 DSCT              0.3962  0.0283  7201   279 0.61 1.8051  0.048
  5288937 DSCT              0.8137  0.0165  6918   246 0.49 1.0099  0.042
  5294571 GDORS             2.9905  0.0327  6721   212 0.19 0.8088  0.041
  5295005 DSCT              0.6102  0.0252  8339   301 0.69 1.2731  0.043
  5295234 DSCT/ROT          0.6091  0.0230  7549   266 0.70 1.0523  0.043
  5297343 DSCT              0.7592  0.0276  8244   290 0.65 1.4445  0.043
  5297681 DSCT              0.9099  0.0344  7692   267 0.53 1.2732  0.043
  5298466 DSCT              0.9205  0.0226  7903   269 0.53 1.0598  0.042
  5299904 DSCT              0.4179  0.0135  6657   250 0.87 1.5231  0.043
  5300094 GDORS             1.4386  0.0220  6742   188 0.39 0.7631  0.041
  5301101 DSCT              0.8658  0.0280  7955   277 0.57 1.4315  0.043
  5301537 GDORS             1.1503  0.2400  6802   217 0.46 0.9967  0.083
  5302006 DSCT/EB           0.2797  0.0244  6680   235 0.98 1.3301  0.051
  5304184 DSCT              1.4138  0.0229  7128   257 0.43 1.0178  0.041
  5304819 DSCT              0.6154  0.0199  6648   181 0.75 1.8169  0.043
  5305709 DSCT              0.6306  0.0150  6889   320 0.74 1.0373  0.042
  5305977 DSCT/ROT          1.5639  0.0834  7985   278 0.28 1.0264  0.045
  5307638 GDORS             0.2726  0.0295  6658   218 1.04 1.3031  0.056
  5308052 DSCT              0.5073  0.0231  6564   187 0.85 1.9546  0.044
  5309547 DSCT/ROT          0.3943  0.0231  6665   241 0.96 1.8175  0.046
  5309849 GDORS             0.3907  0.0321  9228   345 0.98 2.3231  0.050
  5310172 DSCT              0.2579  0.0198  7216   267 1.11 2.0441  0.049
  5350598 GDORS             1.4121  0.0229  7315   274 0.28 0.8628  0.041
  5355850 DSCT/ROT          1.9749  0.0299  7800   292 0.22 1.5884  0.041
  5356349 DSCT              3.0176  0.0693  8820   303 0.17 1.8203  0.042
  5356665 DSCT/ROT          1.1172  0.0263  7592   265 0.39 1.2221  0.042
  5358323 DSCT/ROT          0.5057  0.0230  7018   251 0.53 1.4436  0.044
  5370431 GDORS             0.6913  0.0160  6961   257 0.43 0.9825  0.042
  5370646 DSCT              0.5213  0.0263  7154   271 0.48 1.5486  0.045
  5371747 GDORM             3.0917  0.0292  7215   277 0.18 0.7677  0.041
  5372077 GDORM             0.8363  0.0258  7007   243 0.41 0.9564  0.042
  5372348 GDORM             0.7267  0.0155  7211   285 0.44 0.9833  0.042
  5373377 DSCT/ROT          0.5325  0.0171  7646   271 0.52 1.0680  0.042
  5374279 GDORS             0.9034  0.0282  6707   195 0.49 1.0252  0.042
  5376614 DSCT/ROT          0.2568  0.0223  8009   278 0.71 1.8397  0.051
  5381448 DSCT              1.2524  0.0308  7649   269 0.40 1.0094  0.042
  5382589 GDORM             1.0046  0.0352  6547   177 0.41 1.3984  0.043
  5384653 DSCT              0.6145  0.0163  7221   280 0.73 1.0275  0.042
  5385469 DSCT/ROT          0.8038  0.0168  7124   280 0.64 1.0908  0.042
  5389234 DSCT              0.7691  0.0230  7075   268 0.66 1.3530  0.042
  5389856 DSCT/ROT          0.8585  0.0222  7799   271 0.60 1.1352  0.042
  5390069 DSCT              0.3364  0.0246  6875   227 0.95 1.1314  0.048
  5390694 GDORS             0.4382  0.0193  6724   201 0.87 1.1239  0.044
  5390733 GDORM             0.3388  0.0225  6816   259 0.94 1.1574  0.047
  5390878 GDORA             1.0312  0.0223  6756   186 0.49 1.3622  0.042
  5391059 GDORS             0.9210  0.0160  6701   204 0.56 0.8351  0.041
  5391338 DSCT              0.4505  0.0181  6779   218 0.86 1.3626  0.043
  5391416 DSCT              1.7734  0.0299  8206   286 0.32 1.4541  0.041
  5392089 GDORS             1.0794  0.0227  6972   243 0.50 0.8644  0.042
  5393589 DSCT              0.3824  0.0212  6903   248 0.93 1.8999  0.045
  5394574 DSCT/ROT          1.8673  0.0290  6903   204 0.30 0.7444  0.041
  5395139 GDORS             0.6955  0.0196  6825   234 0.71 0.9457  0.042
  5396265 DSCT/ROT          0.7500  0.0328  7543   269 0.69 1.2916  0.044
  5428254 DSCT              2.4664  0.0642  7533   264 0.21 0.9888  0.042
  5429163 GDORS             2.9012  0.0378  8100   280 0.21 1.1776  0.041
  5430471 DSCT              0.2555  0.0136  7758   270 0.77 2.0095  0.045
  5435620 DSCT              0.2991  0.0146  7018   244 0.72 1.8467  0.044
  5437206 DSCT              2.7574  0.0307  7870   270 0.18 1.7435  0.041
  5440852 DSCT/ROT          1.1380  0.0264  8471   306 0.37 1.3871  0.042
  5443410 DSCT              0.6154  0.0160  7240   283 0.52 1.1276  0.042
  5444254 DSCT/ROT          2.5858  0.0319  6659   350 0.16 1.0866  0.041
  5446372 DSCT              0.8000  0.0159  7306   280 0.45 0.9863  0.042
  5450166 GDORA             0.9355  0.0229  7016   240 0.50 1.0176  0.042
  5450503 GDORS             3.7939  0.0288  6992   210 0.17 0.7993  0.041
  5458428 GDORM             0.8550  0.0188  6909   242 0.42 0.8673  0.042
